X,Y,Index_,Event_Unique_ID,Occurrence_year,Division,Homicide_Type,Occurrence_Date,Hood_ID,Neighbourhood,Lat,Long,FID
-79.3034821,43.6951332,729,GO-2015586781,2015,D54,Other,2015-04-09T04:00:00.000Z,61,Taylor-Massey (61),43.6951332,-79.3034821,570
-79.1848831,43.7648697,730,GO-2015767516,2015,D43,Stabbing,2015-05-08T04:00:00.000Z,136,West Hill (136),43.7648697,-79.1848831,571
-79.324768099999986,43.6831207,731,GO-2015831181,2015,D54,Shooting,2015-05-19T04:00:00.000Z,66,Danforth (66),43.6831207,-79.3247681,572
-79.454155,43.6651268,732,GO-2015819674,2015,D11,Other,2015-05-17T04:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6651268,-79.454155,573
-79.4477463,43.6597824,733,GO-2015843494,2015,D11,Shooting,2015-05-20T04:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6597824,-79.4477463,574
-79.2352676,43.7577248,734,GO-2015870230,2015,D43,Stabbing,2015-05-25T04:00:00.000Z,137,Woburn (137),43.7577248,-79.2352676,575
-79.2352676,43.7577248,735,GO-2015916307,2015,D43,Shooting,2015-06-01T04:00:00.000Z,137,Woburn (137),43.7577248,-79.2352676,576
-79.3124084,43.6894798,736,GO-2015922149,2015,D54,Stabbing,2015-05-30T04:00:00.000Z,60,Woodbine-Lumsden (60),43.6894798,-79.3124084,577
-79.3789825,43.6516953,737,GO-2015926649,2015,D51,Stabbing,2015-06-03T04:00:00.000Z,75,Church-Yonge Corridor (75),43.6516953,-79.3789825,578
-79.4937515,43.6716728,738,GO-2015988808,2015,D12,Other,2015-06-12T04:00:00.000Z,111,Rockcliffe-Smythe (111),43.6716728,-79.4937515,579
-79.4237289,43.6411324,739,GO-20151086599,2015,D14,Shooting,2015-06-28T04:00:00.000Z,84,Little Portugal (84),43.6411324,-79.4237289,580
-79.4237289,43.6411324,740,GO-20151086599,2015,D14,Shooting,2015-06-28T04:00:00.000Z,84,Little Portugal (84),43.6411324,-79.4237289,581
-79.2297287,43.729393,741,GO-20151182401,2015,D43,Stabbing,2015-07-12T04:00:00.000Z,123,Cliffcrest (123),43.729393,-79.2297287,582
-79.4472961,43.6688118,742,GO-20151178239,2015,D13,Other,2015-07-10T04:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6688118,-79.4472961,583
-79.3723221,43.6713562,743,GO-20151325557,2015,D51,Stabbing,2015-08-03T04:00:00.000Z,74,North St.James Town (74),43.6713562,-79.3723221,584
-79.4249268,43.6326866,744,GO-20151330701,2015,D14,Shooting,2015-08-04T04:00:00.000Z,82,Niagara (82),43.6326866,-79.4249268,585
-79.4249268,43.6326866,745,GO-20151330701,2015,D14,Shooting,2015-08-04T04:00:00.000Z,82,Niagara (82),43.6326866,-79.4249268,586
-79.4638901,43.676574699999989,746,GO-20151352151,2015,D12,Stabbing,2015-08-07T04:00:00.000Z,91,Weston-Pellam Park (91),43.6765747,-79.4638901,587
-79.3832016,43.6543198,747,GO-20151362027,2015,D52,Shooting,2015-08-09T04:00:00.000Z,76,Bay Street Corridor (76),43.6543198,-79.3832016,588
-79.3710327,43.6582947,748,GO-20151423810,2015,D51,Shooting,2015-08-19T04:00:00.000Z,73,Moss Park (73),43.6582947,-79.3710327,589
-79.5041122,43.714138,749,GO-20151428790,2015,D12,Shooting,2015-08-19T04:00:00.000Z,28,Rustic (28),43.714138,-79.5041122,590
-79.5459824,43.6062927,328,2786692,2008,D22,Shooting,2008-07-20T04:00:00.000Z,20,Alderwood (20),43.6062927,-79.5459824,591
-79.2665024,43.8080292,11,218585,2004,D42,Shooting,2004-03-03T05:00:00.000Z,129,Agincourt North (129),43.8080292,-79.2665024,592
-79.5864182,43.7325096,750,GO-20151158745,2015,D23,Shooting,2015-07-09T04:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7325096,-79.5864182,593
-79.499755900000011,43.6782417,751,GO-20151536584,2015,D12,Stabbing,2015-09-06T04:00:00.000Z,111,Rockcliffe-Smythe (111),43.6782417,-79.4997559,594
-79.196434,43.766151399999984,752,GO-20151577444,2015,D43,Stabbing,2015-09-12T04:00:00.000Z,136,West Hill (136),43.7661514,-79.196434,595
-79.2120667,43.7895508,753,GO-20151641806,2015,D43,Stabbing,2015-09-22T04:00:00.000Z,135,Morningside (135),43.7895508,-79.2120667,596
-79.1568756,43.7921066,754,GO-20151692243,2015,D43,Shooting,2015-10-01T04:00:00.000Z,134,Highland Creek (134),43.7921066,-79.1568756,597
-79.5955658,43.6867599,755,GO-20151791234,2015,D23,Shooting,2015-10-17T04:00:00.000Z,1,West Humber-Clairville (1),43.6867599,-79.5955658,598
-79.386116,43.668632499999987,756,GO-20151869657,2015,D51,Shooting,2015-10-31T04:00:00.000Z,75,Church-Yonge Corridor (75),43.6686325,-79.386116,599
-79.3592606,43.717308,757,GO-20151899333,2015,D53,Shooting,2015-11-04T05:00:00.000Z,56,Leaside-Bennington (56),43.717308,-79.3592606,600
-79.3119049,43.680378,758,GO-20151783770,2015,D55,Other,2015-11-10T05:00:00.000Z,64,Woodbine Corridor (64),43.680378,-79.3119049,601
-79.2738876,43.7132149,759,GO-20151939320,2015,D41,Other,2015-11-10T05:00:00.000Z,120,Clairlea-Birchmount (120),43.7132149,-79.2738876,602
-79.3737793,43.6672974,760,GO-20151947851,2015,D51,Stabbing,2015-11-13T05:00:00.000Z,74,North St.James Town (74),43.6672974,-79.3737793,603
-79.3086395,43.776722,761,GO-20151950148,2015,D42,Stabbing,2015-11-13T05:00:00.000Z,118,Tam O'Shanter-Sullivan (118),43.776722,-79.3086395,604
-79.6040955,43.7318459,762,GO-20151975144,2015,D23,Shooting,2015-11-17T05:00:00.000Z,1,West Humber-Clairville (1),43.7318459,-79.6040955,605
-79.5821152,43.743267099999983,763,GO-20152050482,2015,D23,Shooting,2015-11-30T05:00:00.000Z,3,Thistletown-Beaumond Heights (3),43.7432671,-79.5821152,606
-79.241806,43.7664719,12,229133,2004,D41,Stabbing,2004-03-13T05:00:00.000Z,137,Woburn (137),43.7664719,-79.241806,607
-79.427459699999986,43.7096062,13,219659,2004,D53,Other,2004-03-18T05:00:00.000Z,39,Bedford Park-Nortown (39),43.7096062,-79.4274597,608
-79.2253265,43.7598267,14,219687,2004,D42,Other,2004-03-24T05:00:00.000Z,137,Woburn (137),43.7598267,-79.2253265,609
-79.3710327,43.6582947,15,256410,2004,D51,Other,2004-04-01T05:00:00.000Z,73,Moss Park (73),43.6582947,-79.3710327,610
-79.5505676,43.7250977,16,250857,2004,D23,Shooting,2004-04-13T04:00:00.000Z,5,Elms-Old Rexdale (5),43.7250977,-79.5505676,611
-79.579879800000015,43.7350807,17,350484,2004,D23,Shooting,2004-05-01T04:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7350807,-79.5798798,612
-79.3287811,43.6959457,18,301868,2004,D54,Shooting,2004-03-03T05:00:00.000Z,58,Old East York (58),43.6959457,-79.3287811,613
-79.5187607,43.769165,19,311851,2004,D31,Shooting,2004-05-15T04:00:00.000Z,24,Black Creek (24),43.769165,-79.5187607,614
-79.5441437,43.5943146,20,311870,2004,D22,Stabbing,2004-05-19T04:00:00.000Z,20,Alderwood (20),43.5943146,-79.5441437,615
-79.362999,43.6600876,21,374867,2004,D51,Shooting,2004-05-21T04:00:00.000Z,72,Regent Park (72),43.6600876,-79.362999,616
-79.5783081,43.735508,22,408720,2004,D23,Other,2004-05-21T04:00:00.000Z,3,Thistletown-Beaumond Heights (3),43.735508,-79.5783081,617
-79.4570465,43.710166899999976,23,374908,2004,D13,Other,2004-05-20T04:00:00.000Z,31,Yorkdale-Glen Park (31),43.7101669,-79.4570465,618
-79.4387512,43.6424637,24,418221,2004,D11,Other,2004-05-25T04:00:00.000Z,86,Roncesvalles (86),43.6424637,-79.4387512,619
-79.374847399999979,43.660656,25,456650,2004,D51,Other,2004-06-01T04:00:00.000Z,73,Moss Park (73),43.660656,-79.3748474,620
-79.4281311,43.6359825,26,455137,2004,D14,Shooting,2004-06-04T04:00:00.000Z,85,South Parkdale (85),43.6359825,-79.4281311,621
-79.3694611,43.6545258,27,456829,2004,D51,Stabbing,2004-06-18T04:00:00.000Z,73,Moss Park (73),43.6545258,-79.3694611,622
-79.5351791,43.7112045,28,510813,2004,D31,Shooting,2004-06-19T04:00:00.000Z,23,Pelmo Park-Humberlea (23),43.7112045,-79.5351791,623
-79.5226669,43.7721443,29,564223,2004,D31,Shooting,2004-07-01T04:00:00.000Z,24,Black Creek (24),43.7721443,-79.5226669,624
-79.2758026,43.699543,30,565547,2004,D41,Stabbing,2004-07-05T04:00:00.000Z,121,Oakridge (121),43.699543,-79.2758026,625
-79.4852524,43.6301537,31,565561,2004,D22,Stabbing,2004-07-07T04:00:00.000Z,16,Stonegate-Queensway (16),43.6301537,-79.4852524,626
-79.505348200000014,43.708416,32,564251,2004,D31,Stabbing,2004-07-08T04:00:00.000Z,28,Rustic (28),43.708416,-79.5053482,627
-79.4124451,43.7674751,33,565588,2004,D32,Stabbing,2004-07-09T04:00:00.000Z,51,Willowdale East (51),43.7674751,-79.4124451,628
-79.3563385,43.8008614,34,592201,2004,D33,Shooting,2004-07-21T04:00:00.000Z,48,Hillcrest Village (48),43.8008614,-79.3563385,629
-79.4676514,43.6632538,35,593866,2004,D11,Other,2004-07-23T04:00:00.000Z,90,Junction Area (90),43.6632538,-79.4676514,630
-79.3666916,43.6506844,36,594159,2004,D51,Shooting,2004-07-24T04:00:00.000Z,73,Moss Park (73),43.6506844,-79.3666916,631
-79.453392,43.663322399999984,37,607864,2004,D11,Other,2004-08-05T04:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6633224,-79.453392,632
-79.5038376,43.7028809,38,616055,2004,D31,Stabbing,2004-08-18T04:00:00.000Z,28,Rustic (28),43.7028809,-79.5038376,633
-79.4411087,43.702255199999989,39,605174,2004,D13,Stabbing,2004-08-19T04:00:00.000Z,108,Briar Hill-Belgravia (108),43.7022552,-79.4411087,634
-79.1577835,43.7938499,40,592255,2004,D42,Shooting,2004-08-30T04:00:00.000Z,134,Highland Creek (134),43.7938499,-79.1577835,635
-79.3727188,43.6523514,41,635798,2004,D51,Other,2004-08-30T04:00:00.000Z,73,Moss Park (73),43.6523514,-79.3727188,636
-79.5490723,43.7506523,42,642839,2004,D31,Stabbing,2004-08-31T04:00:00.000Z,21,Humber Summit (21),43.7506523,-79.5490723,637
-79.5614395,43.7006416,43,642110,2004,D23,Shooting,2004-09-05T04:00:00.000Z,6,Kingsview Village-The Westway (6),43.7006416,-79.5614395,638
-79.61427310000002,43.732193,44,650681,2004,D23,Shooting,2004-09-21T04:00:00.000Z,1,West Humber-Clairville (1),43.732193,-79.6142731,639
-79.4924011,43.7453308,45,633558,2004,D11,Other,2004-09-22T04:00:00.000Z,27,York University Heights (27),43.7453308,-79.4924011,640
-79.3372726,43.6605644,46,676448,2004,D55,Other,2004-10-08T04:00:00.000Z,70,South Riverdale (70),43.6605644,-79.3372726,641
-79.5005493,43.7112694,47,683174,2004,D31,Shooting,2004-10-15T04:00:00.000Z,28,Rustic (28),43.7112694,-79.5005493,642
-79.378585799999982,43.7010231,48,696852,2004,D53,Other,2004-10-27T04:00:00.000Z,99,Mount Pleasant East (99),43.7010231,-79.3785858,643
-79.450599700000012,43.6763077,49,697185,2004,D13,Other,2004-11-12T05:00:00.000Z,92,Corso Italia-Davenport (92),43.6763077,-79.4505997,644
-79.4287186,43.6693077,50,734705,2004,D14,Stabbing,2004-12-01T05:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6693077,-79.4287186,645
-79.4287186,43.6693077,51,734705,2004,D14,Stabbing,2004-12-01T05:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6693077,-79.4287186,646
-79.1699524,43.7816315,52,735933,2004,D42,Other,2004-12-02T05:00:00.000Z,133,Centennial Scarborough (133),43.7816315,-79.1699524,647
-79.3287811,43.6959457,53,734029,2004,D54,Stabbing,2004-12-03T05:00:00.000Z,58,Old East York (58),43.6959457,-79.3287811,648
-79.4728699,43.6518822,54,643900,2004,D11,Other,2004-10-21T04:00:00.000Z,88,High Park North (88),43.6518822,-79.4728699,649
-79.3849716,43.752151499999989,55,735980,2004,D33,Stabbing,2004-12-11T05:00:00.000Z,40,St.Andrew-Windfields (40),43.7521515,-79.3849716,650
-79.4018478,43.657653799999984,56,730198,2004,D14,Stabbing,2004-12-11T05:00:00.000Z,79,University (79),43.6576538,-79.4018478,651
-79.3106537,43.7083473,57,775505,2004,D54,Stabbing,2004-12-12T05:00:00.000Z,54,O'Connor-Parkview (54),43.7083473,-79.3106537,652
-79.3788757,43.660671199999989,58,736004,2004,D51,Shooting,2004-12-19T05:00:00.000Z,75,Church-Yonge Corridor (75),43.6606712,-79.3788757,653
-79.2565155,43.730751,59,811677,2004,D41,Shooting,2004-12-19T05:00:00.000Z,124,Kennedy Park (124),43.730751,-79.2565155,654
-79.3292923,43.7122536,60,730003,2004,D54,Shooting,2004-12-20T05:00:00.000Z,44,Flemingdon Park (44),43.7122536,-79.3292923,655
-79.235916100000011,43.7353821,61,860547,2004,D42,Stabbing,2004-12-31T05:00:00.000Z,123,Cliffcrest (123),43.7353821,-79.2359161,656
-79.2360611,43.7918816,62,986698,2004,D42,Other,2004-07-12T04:00:00.000Z,132,Malvern (132),43.7918816,-79.2360611,657
-79.4794617,43.7147217,63,308782,2004,D31,Shooting,2004-05-22T04:00:00.000Z,29,Maple Leaf (29),43.7147217,-79.4794617,658
-79.2652435,43.8273811,64,879569,2005,D42,Stabbing,2005-01-14T05:00:00.000Z,130,Milliken (130),43.8273811,-79.2652435,659
-79.4244614,43.6653824,65,910043,2005,D14,Stabbing,2005-01-18T05:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6653824,-79.4244614,660
-79.4077148,43.64291,66,920738,2005,D14,Shooting,2005-01-21T05:00:00.000Z,82,Niagara (82),43.64291,-79.4077148,661
-79.4077148,43.64291,67,920738,2005,D14,Shooting,2005-01-21T05:00:00.000Z,82,Niagara (82),43.64291,-79.4077148,662
-79.2822571,43.7694244,68,951634,2005,D33,Shooting,2005-02-11T05:00:00.000Z,126,Dorset Park (126),43.7694244,-79.2822571,663
-79.4557953,43.6703377,69,733656,2005,D12,Other,2005-02-11T05:00:00.000Z,91,Weston-Pellam Park (91),43.6703377,-79.4557953,664
-79.5870972,43.753620099999985,70,736672,2005,D23,Shooting,2005-02-12T05:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7536201,-79.5870972,665
-79.2822571,43.7694244,71,768554,2005,D41,Shooting,2005-02-15T05:00:00.000Z,126,Dorset Park (126),43.7694244,-79.2822571,666
-79.3737793,43.6672974,72,918414,2005,D51,Shooting,2005-02-15T05:00:00.000Z,74,North St.James Town (74),43.6672974,-79.3737793,667
-79.491874700000011,43.613285099999985,73,929672,2005,D22,Other,2005-02-18T05:00:00.000Z,17,Mimico (includes Humber Bay Shores) (17),43.6132851,-79.4918747,668
-79.4460526,43.7859192,74,969241,2005,D32,Shooting,2005-02-28T05:00:00.000Z,36,Newtonbrook West (36),43.7859192,-79.4460526,669
-79.356308,43.7409859,75,953786,2005,D33,Shooting,2005-03-05T05:00:00.000Z,42,Banbury-Don Mills (42),43.7409859,-79.356308,670
-79.4982376,43.6239204,76,745939,2005,D22,Stabbing,2005-03-11T05:00:00.000Z,16,Stonegate-Queensway (16),43.6239204,-79.4982376,671
-79.3793716,43.6618767,77,758352,2005,D51,Shooting,2005-03-25T05:00:00.000Z,75,Church-Yonge Corridor (75),43.6618767,-79.3793716,672
-79.2812576,43.6853142,78,884190,2005,D41,Shooting,2005-04-13T04:00:00.000Z,122,Birchcliffe-Cliffside (122),43.6853142,-79.2812576,673
-79.4360352,43.6371803,79,1052948,2005,D11,Shooting,2005-04-18T04:00:00.000Z,85,South Parkdale (85),43.6371803,-79.4360352,674
-79.3840103,43.6423912,80,1006774,2005,D52,Other,2005-04-19T04:00:00.000Z,77,Waterfront Communities-The Island (77),43.6423912,-79.3840103,675
-79.5529861,43.751442,81,739652,2005,D31,Shooting,2005-04-24T04:00:00.000Z,21,Humber Summit (21),43.751442,-79.5529861,676
-79.2841568,43.8078117,82,736140,2005,D42,Stabbing,2005-05-04T04:00:00.000Z,129,Agincourt North (129),43.8078117,-79.2841568,677
-79.4353638,43.659885399999986,83,739574,2005,D14,Shooting,2005-05-05T04:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6598854,-79.4353638,678
-79.515358,43.7552147,84,737037,2005,D31,Stabbing,2005-05-05T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7552147,-79.515358,679
-79.341774,43.6795692,85,756176,2005,D54,Shooting,2005-05-08T04:00:00.000Z,66,Danforth (66),43.6795692,-79.341774,680
-79.3816376,43.6673737,86,1001532,2005,D51,Shooting,2005-05-14T04:00:00.000Z,75,Church-Yonge Corridor (75),43.6673737,-79.3816376,681
-79.241630599999979,43.7841072,87,863844,2005,D41,Shooting,2005-05-15T04:00:00.000Z,128,Agincourt South-Malvern West (128),43.7841072,-79.2416306,682
-79.1930542,43.7581673,88,988453,2005,D42,Shooting,2005-05-18T04:00:00.000Z,136,West Hill (136),43.7581673,-79.1930542,683
-79.5096817,43.7396736,89,781084,2005,D31,Stabbing,2005-05-27T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7396736,-79.5096817,684
-79.2949219,43.6897202,90,760646,2005,D55,Shooting,2005-06-12T04:00:00.000Z,62,East End-Danforth (62),43.6897202,-79.2949219,685
-79.521873499999984,43.7667732,91,1000509,2005,D31,Shooting,2005-06-24T04:00:00.000Z,24,Black Creek (24),43.7667732,-79.5218735,686
-79.4410248,43.7201309,92,834756,2005,D32,Stabbing,2005-06-25T04:00:00.000Z,32,Englemount-Lawrence (32),43.7201309,-79.4410248,687
-79.4381866,43.6664314,93,1086009,2005,D14,Shooting,2005-06-29T04:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6664314,-79.4381866,688
-79.5686188,43.7462502,94,884293,2005,D23,Shooting,2005-07-06T04:00:00.000Z,21,Humber Summit (21),43.7462502,-79.5686188,689
-79.2725296,43.6946259,95,863854,2005,D41,Other,2005-07-17T04:00:00.000Z,121,Oakridge (121),43.6946259,-79.2725296,690
-79.4829025,43.6788063,96,1059962,2005,D12,Shooting,2005-07-19T04:00:00.000Z,111,Rockcliffe-Smythe (111),43.6788063,-79.4829025,691
-79.3258514,43.7433739,97,1070618,2005,D33,Other,2005-07-20T04:00:00.000Z,45,Parkwoods-Donalda (45),43.7433739,-79.3258514,692
-79.1916809,43.769825,98,1150352,2005,D42,Other,2005-07-15T04:00:00.000Z,136,West Hill (136),43.769825,-79.1916809,693
-79.4410248,43.7201309,99,1135001,2005,D31,Shooting,2005-07-30T04:00:00.000Z,32,Englemount-Lawrence (32),43.7201309,-79.4410248,694
-79.3157654,43.7967758,100,1033503,2005,D42,Shooting,2005-07-30T04:00:00.000Z,117,L'Amoreaux (117),43.7967758,-79.3157654,695
-79.3813705,43.6574173,101,1148137,2005,D52,Shooting,2005-07-31T04:00:00.000Z,75,Church-Yonge Corridor (75),43.6574173,-79.3813705,696
-79.5826111,43.7339706,102,1041793,2005,D23,Shooting,2005-08-03T04:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7339706,-79.5826111,697
-79.3331299,43.7981796,103,1102449,2005,D42,Shooting,2005-08-05T04:00:00.000Z,117,L'Amoreaux (117),43.7981796,-79.3331299,698
-79.3755188,43.665741,104,1068304,2005,D51,Shooting,2005-08-07T04:00:00.000Z,71,Cabbagetown-South St.James Town (71),43.665741,-79.3755188,699
-79.3755188,43.665741,105,1068304,2005,D51,Shooting,2005-08-07T04:00:00.000Z,71,Cabbagetown-South St.James Town (71),43.665741,-79.3755188,700
-79.520591700000011,43.6958237,106,985817,2005,D23,Shooting,2005-08-13T04:00:00.000Z,8,Humber Heights-Westmount (8),43.6958237,-79.5205917,701
-79.3746796,43.667095199999977,107,1156816,2005,D51,Shooting,2005-08-15T04:00:00.000Z,74,North St.James Town (74),43.6670952,-79.3746796,702
-79.334953299999981,43.7187347,108,1072514,2005,D54,Shooting,2005-08-16T04:00:00.000Z,44,Flemingdon Park (44),43.7187347,-79.3349533,703
-79.2666245,43.7581253,109,117846,2005,D41,Other,2005-08-18T04:00:00.000Z,127,Bendale (127),43.7581253,-79.2666245,704
-79.5459824,43.6062927,329,2786692,2008,D22,Shooting,2008-07-20T04:00:00.000Z,20,Alderwood (20),43.6062927,-79.5459824,705
-79.3788757,43.660671199999989,766,GO-20152151120,2015,D51,Stabbing,2015-12-15T05:00:00.000Z,75,Church-Yonge Corridor (75),43.6606712,-79.3788757,706
-79.5720749,43.7559776,767,GO-20152149617,2015,D31,Shooting,2015-12-15T05:00:00.000Z,21,Humber Summit (21),43.7559776,-79.5720749,707
-79.3797302,43.6473351,768,GO-20152123328,2015,D52,Stabbing,2015-12-11T05:00:00.000Z,76,Bay Street Corridor (76),43.6473351,-79.3797302,708
-79.2854004,43.6969986,769,GO-20152071129,2015,D41,Other,2015-11-28T05:00:00.000Z,121,Oakridge (121),43.6969986,-79.2854004,709
-79.4208679,43.6861954,770,GO-20152180756,2015,D13,Other,2015-12-20T05:00:00.000Z,106,Humewood-Cedarvale (106),43.6861954,-79.4208679,710
-79.3973465,43.7017975,771,GO-20152229877,2015,D53,Other,2015-12-30T05:00:00.000Z,104,Mount Pleasant West (104),43.7017975,-79.3973465,711
-79.2912979,43.6931458,772,GO-201620700,2016,D54,Shooting,2016-01-04T05:00:00.000Z,61,Taylor-Massey (61),43.6931458,-79.2912979,712
-79.4104843,43.7965355,773,GO-201698593,2016,D32,Other,2016-01-17T05:00:00.000Z,50,Newtonbrook East (50),43.7965355,-79.4104843,713
-79.5434952,43.6719971,774,GO-2016119350,2016,D22,Shooting,2016-01-20T05:00:00.000Z,10,Princess-Rosethorn (10),43.6719971,-79.5434952,714
-79.3331299,43.7981796,775,GO-2016120610,2016,D42,Shooting,2016-01-20T05:00:00.000Z,117,L'Amoreaux (117),43.7981796,-79.3331299,715
-79.5097122,43.5997925,776,GO-2016108786,2016,D22,Shooting,2016-01-19T05:00:00.000Z,18,New Toronto (18),43.5997925,-79.5097122,716
-79.2536545,43.7716827,777,GO-2016139786,2016,D43,Shooting,2016-01-24T05:00:00.000Z,127,Bendale (127),43.7716827,-79.2536545,717
-79.4658127,43.7082405,778,GO-2016173014,2016,D13,Shooting,2016-01-29T05:00:00.000Z,31,Yorkdale-Glen Park (31),43.7082405,-79.4658127,718
-79.399231,43.655853300000011,779,GO-2016181573,2016,D14,Shooting,2016-01-31T05:00:00.000Z,78,Kensington-Chinatown (78),43.6558533,-79.399231,719
-79.5810471,43.736351,780,GO-2016175803,2016,D23,Other,2016-01-30T05:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.736351,-79.5810471,720
-79.399231,43.655853300000011,781,GO-2016181573,2016,D14,Shooting,2016-01-31T05:00:00.000Z,78,Kensington-Chinatown (78),43.6558533,-79.399231,721
-79.5722122,43.65239720000001,782,GO-2016204501,2016,D22,Stabbing,2016-02-03T05:00:00.000Z,13,Etobicoke West Mall (13),43.6523972,-79.5722122,722
-79.3049393,43.715988199999984,783,GO-2016225259,2016,D54,Other,2016-02-07T05:00:00.000Z,43,Victoria Village (43),43.7159882,-79.3049393,723
-79.5038376,43.7028809,784,GO-2016235777,2016,D12,Stabbing,2016-02-09T05:00:00.000Z,28,Rustic (28),43.7028809,-79.5038376,724
-79.2894745,43.7064896,785,GO-2016345475,2016,D41,Stabbing,2016-02-27T05:00:00.000Z,120,Clairlea-Birchmount (120),43.7064896,-79.2894745,725
-79.5174942,43.692627,786,GO-2016354140,2016,D23,Shooting,2016-02-28T05:00:00.000Z,8,Humber Heights-Westmount (8),43.692627,-79.5174942,726
-79.219696,43.7450218,787,GO-2016359352,2016,D11,Shooting,2016-02-29T05:00:00.000Z,139,Scarborough Village (139),43.7450218,-79.219696,727
-79.213768,43.7443428,788,GO-2016317425,2016,D43,Other,2016-02-22T05:00:00.000Z,139,Scarborough Village (139),43.7443428,-79.213768,728
-79.3906631,43.6524124,789,GO-2016265129,2016,D52,Other,2016-03-04T05:00:00.000Z,78,Kensington-Chinatown (78),43.6524124,-79.3906631,729
-79.3051605,43.7971191,790,GO-2016481311,2016,D42,Shooting,2016-03-20T04:00:00.000Z,117,L'Amoreaux (117),43.7971191,-79.3051605,730
-79.51081090000001,43.7152748,791,GO-2016491854,2016,D12,Other,2016-03-22T04:00:00.000Z,23,Pelmo Park-Humberlea (23),43.7152748,-79.5108109,731
-79.3405991,43.662284899999989,792,GO-2016500861,2016,D55,Shooting,2016-03-23T04:00:00.000Z,70,South Riverdale (70),43.6622849,-79.3405991,732
-79.3644638,43.6556168,793,GO-2016556458,2016,D51,Shooting,2016-04-02T04:00:00.000Z,72,Regent Park (72),43.6556168,-79.3644638,733
-79.4948578,43.7489891,794,GO-2016602150,2016,D31,Other,2016-04-09T04:00:00.000Z,27,York University Heights (27),43.7489891,-79.4948578,734
-79.3867874,43.6702271,795,GO-2016630918,2016,D53,Shooting,2016-04-13T04:00:00.000Z,98,Rosedale-Moore Park (98),43.6702271,-79.3867874,735
-79.4965363,43.6117668,796,GO-2016632371,2016,D22,Shooting,2016-04-14T04:00:00.000Z,17,Mimico (includes Humber Bay Shores) (17),43.6117668,-79.4965363,736
-79.324768099999986,43.6831207,797,GO-2016652097,2016,D54,Shooting,2016-04-17T04:00:00.000Z,66,Danforth (66),43.6831207,-79.3247681,737
-79.3129272,43.7584152,798,GO-2016734521,2016,D41,Shooting,2016-04-29T04:00:00.000Z,119,Wexford/Maryvale (119),43.7584152,-79.3129272,738
-79.3129272,43.7584152,799,GO-2016734521,2016,D41,Shooting,2016-04-29T04:00:00.000Z,119,Wexford/Maryvale (119),43.7584152,-79.3129272,739
-79.5894241,43.7320251,800,GO-2016838159,2016,D23,Shooting,2016-05-15T04:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7320251,-79.5894241,740
-79.3816376,43.6673737,801,GO-2016851941,2016,D51,Other,2016-05-18T04:00:00.000Z,75,Church-Yonge Corridor (75),43.6673737,-79.3816376,741
-79.529403700000017,43.705143,802,GO-2016656231,2016,D12,Other,2016-04-17T04:00:00.000Z,113,Weston (113),43.705143,-79.5294037,742
-79.540336600000018,43.7427292,803,GO-2016965196,2016,D31,Shooting,2016-06-03T04:00:00.000Z,22,Humbermede (22),43.7427292,-79.5403366,743
-79.3967972,43.7045708,804,GO-2016989870,2016,D53,Shooting,2016-06-07T04:00:00.000Z,104,Mount Pleasant West (104),43.7045708,-79.3967972,744
-79.4040756,43.6572113,805,GO-20161148938,2016,D14,Shooting,2016-07-01T04:00:00.000Z,79,University (79),43.6572113,-79.4040756,745
-79.4040756,43.6572113,806,GO-20161148938,2016,D14,Shooting,2016-07-01T04:00:00.000Z,79,University (79),43.6572113,-79.4040756,746
-79.43794250000002,43.6491318,807,GO-20161116247,2016,D11,Other,2016-07-03T04:00:00.000Z,84,Little Portugal (84),43.6491318,-79.4379425,747
-79.520134,43.7378082,808,GO-20161229465,2016,D31,Shooting,2016-07-13T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7378082,-79.520134,748
-79.3719101,43.6504669,809,GO-20161263080,2016,D51,Other,2016-07-18T04:00:00.000Z,73,Moss Park (73),43.6504669,-79.3719101,749
-79.2580719,43.7529755,810,GO-20161329227,2016,D41,Shooting,2016-07-28T04:00:00.000Z,127,Bendale (127),43.7529755,-79.2580719,750
